396,0.69,0.50,0.49,0.42,0.50,0.00,0.49,0.22,0
411,0.38,0.49,0.61,0.13,0.50,0.00,0.54,0.22,1
234,0.60,0.48,0.44,0.52,0.50,0.00,0.54,0.63,0
412,0.47,0.49,0.63,0.17,0.50,0.00,0.31,0.26,0
413,0.28,0.51,0.55,0.11,0.50,0.00,0.46,0.22,0
414,0.56,0.57,0.63,0.39,1.00,0.00,0.59,0.40,0
415,0.21,0.38,0.49,0.16,0.50,0.00,0.51,0.45,1
416,0.46,0.57,0.57,0.15,0.50,0.00,0.52,0.26,0
417,0.43,0.42,0.54,0.22,0.50,0.00,0.57,0.33,0
418,0.57,0.59,0.50,0.58,0.50,0.00,0.53,0.22,0
257,0.48,0.34,0.47,0.14,0.50,0.00,0.47,0.26,1
421,0.35,0.40,0.53,0.18,0.50,0.00,0.42,0.38,1
422,0.47,0.45,0.53,0.62,0.50,0.00,0.46,0.22,0
419,0.53,0.43,0.47,0.15,0.50,0.00,0.58,0.22,1
420,0.46,0.45,0.56,0.16,0.50,0.00,0.56,0.22,1
423,0.44,0.42,0.62,0.14,0.50,0.00,0.55,0.37,0
410,0.37,0.34,0.58,0.24,0.50,0.00,0.44,0.18,0
409,0.39,0.39,0.55,0.52,0.50,0.00,0.37,0.16,0
424,0.48,0.46,0.38,0.29,0.50,0.00,0.53,0.22,0
425,0.48,0.57,0.50,0.09,0.50,0.00,0.52,0.42,0
426,0.61,0.57,0.45,0.21,0.50,0.00,0.50,0.42,0
427,0.56,0.44,0.56,0.19,0.50,0.00,0.54,0.22,1
428,0.51,0.63,0.30,0.35,0.50,0.00,0.53,0.27,0
429,0.53,0.68,0.34,0.42,0.50,0.00,0.54,0.27,0
574,0.37,0.22,0.64,0.35,0.50,0.00,0.47,0.22,0
640,0.49,0.37,0.59,0.17,0.50,0.00,0.51,0.22,0
575,0.51,0.48,0.58,0.22,0.50,0.00,0.50,0.28,0
431,0.53,0.53,0.53,0.17,0.50,0.00,0.49,0.37,0
430,0.29,0.68,0.47,0.26,0.50,0.00,0.47,0.37,0
432,0.50,0.45,0.49,0.15,0.50,0.00,0.55,0.43,0
459,0.33,0.28,0.31,0.24,0.50,0.00,0.53,0.22,0
1422,0.85,0.85,0.30,0.31,0.50,0.00,0.55,0.42,0
433,0.43,0.39,0.51,0.28,0.50,0.00,0.40,0.22,0
445,0.61,0.54,0.49,0.16,0.50,0.00,0.54,0.42,1
446,0.34,0.35,0.61,0.19,0.50,0.00,0.52,0.25,0
178,0.55,0.53,0.56,0.29,0.50,0.00,0.48,0.22,0
403,0.66,0.62,0.52,0.17,0.50,0.00,0.49,0.22,1
434,0.44,0.41,0.58,0.20,0.50,0.00,0.57,0.25,1
435,0.37,0.62,0.34,0.25,0.50,0.00,0.51,0.22,0
436,0.45,0.56,0.51,0.64,0.50,0.00,0.54,0.22,0
447,0.38,0.46,0.52,0.75,0.50,0.00,0.50,0.26,0
444,0.61,0.54,0.49,0.19,0.50,0.00,0.54,0.47,1
405,0.44,0.53,0.52,0.37,0.50,0.00,0.50,0.22,0
406,0.44,0.53,0.52,0.37,0.50,0.00,0.50,0.22,0
407,0.32,0.34,0.61,0.17,0.50,0.00,0.52,0.32,0
408,0.34,0.34,0.61,0.18,0.50,0.00,0.52,0.32,0
1190,0.51,0.68,0.49,0.59,0.50,0.00,0.54,0.27,0
448,0.41,0.30,0.49,0.28,0.50,0.00,0.54,0.22,1
449,0.41,0.43,0.50,0.28,0.50,0.00,0.50,0.22,1
451,0.30,0.50,0.34,0.26,0.50,0.00,0.51,0.22,0
452,0.49,0.40,0.34,0.26,0.50,0.00,0.50,0.22,0
453,0.34,0.40,0.30,0.23,0.50,0.00,0.51,0.22,0
454,0.43,0.44,0.30,0.18,0.50,0.00,0.51,0.22,0
455,0.43,0.45,0.37,0.12,0.50,0.00,0.48,0.22,0
456,0.45,0.57,0.30,0.17,0.50,0.00,0.51,0.22,0
457,0.45,0.57,0.30,0.17,0.50,0.00,0.51,0.22,0
458,0.42,0.44,0.33,0.17,0.50,0.00,0.54,0.27,0
11,0.52,0.50,0.53,0.10,0.50,0.00,0.48,0.22,0
461,0.53,0.56,0.49,0.46,0.50,0.00,0.52,0.22,0
462,0.45,0.54,0.54,0.62,0.50,0.00,0.53,0.22,0
488,0.51,0.43,0.63,0.18,0.50,0.00,0.52,0.22,1
463,0.51,0.52,0.48,0.50,0.50,0.00,0.51,0.22,0
468,0.55,0.49,0.50,0.46,0.50,0.00,0.52,0.25,0
1191,0.50,0.46,0.52,0.16,0.50,0.00,0.52,0.26,1
1230,0.50,0.53,0.45,0.44,0.50,0.00,0.49,0.22,0
477,0.45,0.59,0.53,0.74,0.50,0.00,0.47,0.25,0
476,0.57,0.61,0.55,0.67,0.50,0.00,0.48,0.22,0
478,0.54,0.45,0.62,0.13,0.50,0.00,0.52,0.26,0
479,0.67,0.51,0.53,0.28,0.50,0.00,0.51,0.22,0
480,0.35,0.49,0.47,0.22,0.50,0.00,0.50,0.28,0
460,0.47,0.63,0.66,0.45,0.50,0.00,0.37,0.11,0
481,0.51,0.34,0.43,0.18,0.50,0.00,0.48,0.25,1
482,0.56,0.45,0.59,0.14,0.50,0.00,0.51,0.26,0
483,0.45,0.38,0.59,0.18,0.50,0.00,0.44,0.45,0
490,0.43,0.51,0.60,0.25,0.50,0.00,0.55,0.22,1
491,0.47,0.59,0.43,0.13,0.50,0.00,0.56,0.30,0
492,0.40,0.45,0.42,0.17,0.50,0.00,0.54,0.26,0
493,0.89,0.81,0.36,0.71,0.50,0.00,0.55,0.63,0
494,0.58,0.55,0.52,0.22,0.50,0.00,0.44,0.22,0
495,0.59,0.57,0.46,0.14,0.50,0.00,0.52,0.22,0
496,0.49,0.41,0.32,0.21,0.50,0.00,0.50,0.32,0
497,0.35,0.53,0.35,0.33,0.50,0.00,0.50,0.32,0
498,0.42,0.32,0.61,0.13,0.50,0.00,0.14,0.27,0
1415,0.50,0.46,0.42,0.32,0.50,0.00,0.56,0.55,0
1416,0.68,0.50,0.43,0.27,0.50,0.00,0.61,0.22,0
1417,0.50,0.45,0.49,0.30,0.50,0.00,0.47,0.40,0
15,0.46,0.41,0.50,0.44,0.50,0.00,0.53,0.22,0
1418,0.32,0.36,0.34,0.19,0.50,0.00,0.55,0.26,0
1419,0.40,0.51,0.42,0.13,0.50,0.00,0.45,0.25,0
1420,0.70,0.73,0.37,0.37,0.50,0.00,0.48,0.31,0
1421,0.81,0.76,0.32,0.37,0.50,0.00,0.51,0.22,0
1423,0.65,0.61,0.39,0.30,0.50,0.00,0.57,0.28,0
1424,0.47,0.43,0.35,0.32,0.50,0.00,0.54,0.22,0
499,0.42,0.25,0.60,0.14,0.50,0.00,0.45,0.22,1
508,0.23,0.34,0.41,0.28,0.50,0.00,0.50,0.27,0
398,0.85,0.56,0.33,0.38,1.00,0.00,0.55,0.25,0
509,0.34,0.31,0.60,0.37,0.50,0.00,0.50,0.30,0
515,0.59,0.53,0.47,0.26,0.50,0.00,0.53,0.31,0
516,0.67,0.63,0.34,0.41,0.50,0.00,0.60,0.33,0
517,0.70,0.73,0.38,0.36,0.50,0.00,0.54,0.22,0
689,0.54,0.51,0.54,0.52,0.50,0.00,0.47,0.25,0
690,0.53,0.50,0.54,0.56,0.50,0.00,0.49,0.41,0
518,0.84,0.63,0.38,0.23,0.50,0.00,0.53,0.22,0
519,0.89,0.77,0.36,0.34,0.50,0.00,0.44,0.22,0
523,0.48,0.43,0.45,0.17,0.50,0.00,0.48,0.37,0
524,0.36,0.35,0.47,0.22,0.50,0.00,0.44,0.31,0
520,0.57,0.49,0.48,0.16,0.50,0.00,0.51,0.22,0
525,0.43,0.52,0.53,0.52,1.00,0.00,0.49,0.22,1
526,0.38,0.49,0.54,1.00,0.50,0.00,0.50,0.27,1
1100,0.43,0.32,0.56,0.27,0.50,0.00,0.47,0.27,0
529,0.84,0.87,0.45,0.54,0.50,0.00,0.28,0.22,0
528,0.27,0.56,0.56,0.18,0.50,0.00,0.52,0.22,1
530,0.89,0.82,0.60,0.49,0.50,0.00,0.55,0.22,0
531,0.86,0.92,0.50,0.37,1.00,0.00,0.53,0.32,0
532,0.37,0.55,0.29,0.32,0.50,0.00,0.51,0.22,0
533,0.87,0.83,0.57,0.36,0.50,0.00,0.36,0.22,0
1192,0.43,0.45,0.54,0.14,0.50,0.00,0.50,0.31,1
534,0.52,0.48,0.54,0.28,0.50,0.00,0.54,0.22,0
536,0.77,0.60,0.42,0.33,0.50,0.00,0.57,0.22,0
537,0.76,0.74,0.56,0.34,0.50,0.00,0.51,0.30,0
538,0.58,0.76,0.40,0.37,0.50,0.00,0.54,0.30,0
539,0.94,0.60,0.33,0.49,0.50,0.00,0.54,0.22,0
628,0.36,0.44,0.57,0.18,0.50,0.00,0.42,0.22,0
540,0.42,0.51,0.39,0.22,0.50,0.00,0.49,0.26,0
112,0.52,0.48,0.58,0.55,0.50,0.00,0.48,0.22,1
46,0.42,0.32,0.48,0.16,0.50,0.00,0.55,0.22,0
541,0.43,0.38,0.51,0.24,0.50,0.00,0.46,0.33,0
691,0.48,0.57,0.52,0.61,0.50,0.00,0.51,0.22,0
542,0.83,0.53,0.52,0.20,0.50,0.00,0.48,0.25,0
543,0.36,0.34,0.46,0.19,0.50,0.00,0.52,0.22,0
546,0.51,0.43,0.47,0.19,0.50,0.00,0.52,0.37,1
547,0.54,0.54,0.49,0.14,0.50,0.00,0.56,0.22,1
548,0.44,0.41,0.44,0.13,0.50,0.00,0.49,0.42,0
545,0.52,0.62,0.54,0.19,0.50,0.00,0.50,0.22,0
549,0.46,0.40,0.38,0.18,0.50,0.00,0.49,0.22,0
550,0.68,0.50,0.55,0.65,0.50,0.00,0.46,0.31,0
552,0.53,0.44,0.47,0.22,0.50,0.00,0.53,0.22,0
269,0.48,0.48,0.50,0.47,0.50,0.00,0.55,0.22,0
554,0.46,0.14,0.36,0.21,0.50,0.00,0.50,0.25,0
555,0.50,0.45,0.48,0.17,0.50,0.00,0.50,0.26,1
553,0.44,0.53,0.43,0.17,0.50,0.00,0.54,0.75,0
556,0.46,0.47,0.46,0.16,0.50,0.00,0.51,0.22,1
563,0.52,0.49,0.57,0.57,0.50,0.00,0.51,0.22,0
564,0.62,0.64,0.56,0.20,0.50,0.00,0.48,0.33,0
565,0.46,0.32,0.58,0.17,0.50,0.00,0.61,0.25,0
604,0.78,0.48,0.47,0.30,0.50,0.00,0.53,0.47,0
605,0.49,0.62,0.65,0.18,0.50,0.00,0.46,0.43,0
566,0.50,0.34,0.62,0.19,0.50,0.00,0.57,0.22,1
560,0.39,0.37,0.33,0.23,0.50,0.00,0.53,0.26,0
559,0.39,0.37,0.56,0.15,0.50,0.00,0.50,0.27,1
558,0.33,0.37,0.54,0.28,0.50,0.00,0.53,0.27,0
562,0.39,0.37,0.33,0.23,0.50,0.00,0.52,0.26,0
561,0.33,0.38,0.53,0.26,0.50,0.00,0.52,0.27,0
47,0.48,0.51,0.57,0.24,0.50,0.00,0.50,0.22,1
617,0.50,0.62,0.54,0.66,0.50,0.00,0.49,0.22,0
616,0.47,0.54,0.54,0.48,0.50,0.00,0.53,0.26,0
695,0.72,0.58,0.42,0.28,0.50,0.00,0.48,0.22,0
571,0.41,0.41,0.51,0.19,0.50,0.00,0.57,0.22,0
697,0.81,0.65,0.52,0.41,0.50,0.00,0.57,0.26,0
576,0.50,0.49,0.52,0.20,0.50,0.00,0.43,0.52,0
578,0.18,0.48,0.46,0.12,0.50,0.00,0.00,0.25,0
579,0.26,0.38,0.52,0.36,0.50,0.00,0.48,0.56,0
580,0.53,0.51,0.51,0.11,0.50,0.00,0.49,0.41,0
583,0.58,0.49,0.50,0.41,0.50,0.00,0.57,0.22,0
582,0.62,0.60,0.47,0.16,0.50,0.00,0.53,0.22,1
584,0.68,0.58,0.51,0.19,0.50,0.83,0.54,0.22,0
585,0.40,0.52,0.53,0.52,0.50,0.00,0.51,0.22,0
586,0.51,0.47,0.41,0.44,0.50,0.00,0.50,0.22,0
587,0.72,0.56,0.40,0.26,0.50,0.00,0.51,0.26,0
588,0.49,0.44,0.45,0.22,0.50,0.00,0.51,0.22,1
581,0.32,0.47,0.55,0.25,0.50,0.00,0.49,0.22,0
589,0.46,0.57,0.52,0.28,0.50,0.00,0.52,0.22,0
300,0.53,0.48,0.45,0.44,0.50,0.00,0.49,0.27,0
301,0.49,0.48,0.46,0.63,0.50,0.00,0.52,0.22,0
590,0.70,0.53,0.42,0.22,0.50,0.00,0.51,0.28,0
40,0.68,0.68,0.49,0.15,0.50,0.00,0.53,0.22,0
591,0.47,0.60,0.35,0.21,0.50,0.00,0.52,0.22,0
592,0.55,0.49,0.45,0.18,0.50,0.00,0.49,0.22,0
593,0.40,0.53,0.61,0.21,0.50,0.00,0.48,0.33,0
1196,0.57,0.44,0.42,0.20,0.50,0.00,0.54,0.22,1
594,0.40,0.47,0.48,0.18,0.50,0.00,0.46,0.22,1
638,0.34,0.54,0.54,0.13,0.50,0.00,0.52,0.22,1
639,0.43,0.83,0.55,0.20,0.50,0.00,0.47,0.40,0
595,0.55,0.65,0.50,0.28,0.50,0.00,0.55,0.22,0
596,0.29,0.46,0.54,0.27,0.50,0.00,0.49,0.22,1
597,0.46,0.42,0.60,0.21,0.50,0.00,0.40,0.22,0
598,0.80,0.81,0.55,0.35,0.50,0.00,0.42,0.22,0
599,0.79,0.74,0.49,0.33,0.50,0.00,0.48,0.22,0
399,0.45,0.48,0.63,0.67,0.50,0.00,0.48,0.22,0
600,0.66,0.52,0.52,0.44,0.50,0.00,0.56,0.27,0
557,0.50,0.49,0.59,0.47,0.50,0.00,0.49,0.36,0
601,0.54,0.52,0.54,0.20,0.50,0.00,0.55,0.25,0
602,0.37,0.31,0.53,0.16,0.50,0.00,0.53,0.44,0
603,0.43,0.39,0.59,0.13,0.50,0.00,0.41,0.43,0
280,0.48,0.47,0.54,0.55,0.50,0.00,0.51,0.65,0
613,0.60,0.59,0.45,0.23,0.50,0.00,0.55,0.22,0
117,0.45,0.73,0.47,0.65,0.50,0.00,0.54,0.43,0
606,0.66,0.54,0.49,0.16,0.50,0.00,0.54,0.36,0
607,0.46,0.55,0.61,0.13,0.50,0.00,0.47,0.22,1
572,0.42,0.50,0.53,0.22,0.50,0.83,0.50,0.22,0
608,0.66,0.66,0.32,0.54,0.50,0.00,0.51,0.22,0
609,0.74,0.56,0.35,0.36,0.50,0.00,0.51,0.25,0
610,0.89,0.52,0.41,0.26,0.50,0.00,0.52,0.31,0
611,0.67,0.51,0.54,0.21,0.50,0.00,0.43,0.30,0
612,0.58,0.46,0.46,0.34,0.50,0.00,0.50,0.43,0
614,0.40,0.68,0.50,0.82,0.50,0.00,0.44,0.36,0
615,0.59,0.57,0.43,0.26,0.50,0.00,0.51,0.22,0
618,0.39,0.30,0.56,0.12,0.50,0.00,0.53,0.38,0
886,0.60,0.62,0.54,0.40,0.50,0.00,0.50,0.22,0
1014,0.36,0.40,0.53,0.48,0.50,0.00,0.48,0.22,0
1020,0.51,0.42,0.56,0.38,0.50,0.00,0.46,0.22,0
1021,0.41,0.54,0.58,0.20,0.50,0.00,0.52,0.22,0
1015,0.57,0.40,0.62,0.30,0.50,0.00,0.48,0.11,0
953,0.52,0.50,0.59,0.31,0.50,0.00,0.50,0.22,0
1016,0.42,0.53,0.53,0.64,0.50,0.00,0.47,0.22,0
955,0.50,0.46,0.64,0.36,0.50,0.00,0.49,0.22,0
937,0.60,0.51,0.60,0.38,0.50,0.83,0.52,0.24,0
1018,0.45,0.38,0.64,0.14,0.50,0.00,0.54,0.22,0
942,0.60,0.57,0.64,0.52,0.50,0.00,0.47,0.28,0
943,0.53,0.42,0.58,0.29,0.50,0.00,0.50,0.22,0
944,0.41,0.52,0.53,0.41,0.50,0.00,0.39,0.33,0
945,0.45,0.43,0.63,0.40,0.50,0.00,0.59,0.11,0
946,0.44,0.44,0.67,0.35,0.50,0.00,0.48,0.26,0
947,0.58,0.52,0.61,0.33,0.50,0.00,0.38,0.11,0
948,0.57,0.61,0.55,0.27,0.50,0.00,0.44,0.21,0
949,0.57,0.58,0.58,0.35,0.50,0.00,0.49,0.22,0
950,0.64,0.64,0.56,0.21,0.50,0.00,0.50,0.22,0
951,0.56,0.50,0.61,0.49,0.50,0.00,0.46,0.28,0
952,0.60,0.46,0.59,0.16,0.50,0.00,0.49,0.22,0
938,0.36,0.38,0.56,0.44,0.50,0.00,0.48,0.22,0
954,0.53,0.52,0.61,0.35,0.50,0.00,0.50,0.22,0
939,0.62,0.59,0.54,0.47,0.50,0.00,0.46,0.22,0
940,0.55,0.50,0.60,0.31,0.50,0.00,0.46,0.27,0
941,0.58,0.53,0.57,0.46,0.50,0.00,0.51,0.27,0
1022,0.65,0.53,0.55,0.52,0.50,0.00,0.47,0.27,0
1017,0.38,0.54,0.54,0.41,0.50,0.00,0.51,0.22,0
1019,0.58,0.53,0.50,0.53,0.50,0.00,0.47,0.31,0
620,0.61,0.46,0.51,0.37,0.50,0.00,0.51,0.22,0
621,0.55,0.59,0.47,0.64,0.50,0.00,0.54,0.33,0
622,0.54,0.64,0.50,0.13,0.50,0.00,0.49,0.22,0
623,0.40,0.74,0.49,0.16,0.50,0.00,0.51,0.22,0
627,0.76,0.76,0.35,0.27,0.50,0.00,0.44,0.22,0
1184,0.51,0.56,0.51,0.42,0.50,0.00,0.53,0.36,0
1187,0.43,0.32,0.50,0.29,0.50,0.00,0.50,0.22,0
629,0.49,0.44,0.45,0.55,0.50,0.00,0.48,0.22,0
630,0.32,0.45,0.44,0.20,0.50,0.00,0.55,0.33,0
631,0.51,0.60,0.51,0.26,0.50,0.00,0.54,0.22,0
632,0.49,0.46,0.42,0.46,0.50,0.00,0.55,0.22,0
1193,0.50,0.56,0.49,0.61,0.50,0.00,0.50,0.22,0
1197,0.51,0.48,0.51,0.43,0.50,0.00,0.49,0.22,0
633,0.52,0.38,0.62,0.12,0.50,0.00,0.41,0.28,0
634,0.53,0.40,0.57,0.12,0.50,0.00,0.53,0.32,0
635,0.51,0.56,0.62,0.24,0.50,0.00,0.52,0.51,0
636,0.63,0.60,0.50,0.27,0.50,0.00,0.55,0.22,0
1200,0.46,0.44,0.53,0.31,0.50,0.00,0.48,0.22,0
637,0.58,0.57,0.54,0.69,0.50,0.00,0.54,0.22,0
624,0.61,0.59,0.47,0.49,0.50,0.00,0.54,0.22,0
625,0.63,0.47,0.56,0.12,0.50,0.00,0.50,0.22,0
626,0.55,0.53,0.54,0.40,0.50,0.00,0.48,0.22,0
1203,0.41,0.47,0.58,0.62,0.50,0.00,0.50,0.22,0
1205,0.44,0.53,0.53,0.37,0.50,0.00,0.51,0.22,0
642,0.57,0.40,0.48,0.24,0.50,0.00,0.55,0.22,1
643,0.46,0.46,0.56,0.12,0.50,0.00,0.55,0.22,0
1026,0.47,0.46,0.55,0.28,0.50,0.00,0.44,0.46,0
1434,0.39,0.35,0.49,0.17,0.50,0.00,0.49,0.22,0
644,0.58,0.38,0.40,0.21,0.50,0.00,0.50,0.22,1
645,0.53,0.41,0.50,0.24,1.00,0.00,0.47,0.22,1
646,0.43,0.40,0.50,0.18,0.50,0.00,0.50,0.28,1
1448,0.41,0.59,0.46,0.19,0.50,0.00,0.36,0.22,0
1449,0.58,0.56,0.52,0.25,0.50,0.00,0.57,0.35,0
1450,0.51,0.65,0.53,0.19,0.50,0.00,0.49,0.22,0
1451,0.81,0.79,0.32,0.37,0.50,0.00,0.41,0.22,0
1452,0.44,0.41,0.29,0.21,0.50,0.00,0.49,0.22,0
649,0.49,0.60,0.55,0.17,0.50,0.00,0.44,0.22,1
650,0.56,0.63,0.52,0.20,0.50,0.00,0.34,0.26,0
651,0.42,0.28,0.57,0.18,0.50,0.00,0.42,0.22,0
652,0.51,0.46,0.54,0.41,0.50,0.00,0.53,0.22,0
1195,0.60,0.51,0.52,0.45,0.50,0.00,0.50,0.27,0
653,0.37,0.41,0.45,0.14,0.50,0.00,0.47,0.22,1
654,0.37,0.51,0.57,0.40,0.50,0.00,0.48,0.27,0
655,0.36,0.39,0.55,0.26,0.50,0.00,0.49,0.22,0
656,0.50,0.36,0.53,0.41,0.50,0.00,0.55,0.36,1
657,0.59,0.58,0.39,0.52,0.50,0.00,0.50,0.31,1
659,0.78,0.63,0.53,0.13,0.50,0.00,0.54,0.22,0
660,0.47,0.59,0.37,0.31,0.50,0.00,0.51,0.36,0
137,0.48,0.62,0.52,0.30,0.50,0.00,0.51,0.37,0
661,0.53,0.61,0.51,0.49,0.50,0.00,0.54,0.27,0
662,0.48,0.54,0.53,0.60,0.50,0.00,0.53,0.31,0
23,0.33,0.46,0.53,0.29,0.50,0.00,0.50,0.55,0
663,0.36,0.44,0.51,0.17,0.50,0.00,0.60,0.19,0
664,0.39,0.34,0.68,0.30,0.50,0.00,0.50,0.29,0
665,0.11,0.41,0.67,0.13,0.50,0.00,0.45,0.29,0
666,0.40,0.53,0.44,0.18,0.50,0.00,0.54,0.31,0
667,0.47,0.50,0.55,0.19,0.50,0.00,0.62,0.22,1
668,0.35,0.50,0.44,0.27,0.50,0.00,0.51,0.22,1
669,0.36,0.30,0.50,0.19,0.50,0.00,0.55,0.30,0
670,0.49,0.44,0.51,0.18,0.50,0.00,0.52,0.27,1
330,0.35,0.44,0.54,0.26,0.50,0.00,0.52,0.26,0
671,0.43,0.28,0.53,0.34,0.50,0.00,0.55,0.57,0
673,0.33,0.48,0.55,0.16,0.50,0.00,0.53,0.75,0
676,0.45,0.21,0.49,0.24,0.50,0.00,0.46,0.31,0
672,0.44,0.34,0.61,0.13,0.50,0.00,0.49,0.26,0
679,0.87,0.47,0.60,0.47,0.50,0.00,0.59,0.22,0
680,0.30,0.55,0.58,0.16,0.50,0.00,0.61,0.28,0
1253,0.29,0.34,0.55,0.24,0.50,0.00,0.51,0.22,1
682,0.75,0.67,0.51,0.29,0.50,0.00,0.52,0.36,0
963,0.47,0.47,0.50,0.15,0.50,0.00,0.50,0.48,0
683,0.51,0.34,0.49,0.16,0.50,0.00,0.53,0.21,0
684,0.64,0.76,0.51,0.18,0.50,0.00,0.46,0.22,0
685,0.45,0.41,0.58,0.48,0.50,0.00,0.53,0.64,0
647,0.90,0.54,0.59,0.20,0.50,0.00,0.48,0.22,0
648,0.88,0.59,0.54,0.39,0.50,0.00,0.41,0.30,0
1427,0.70,0.51,0.47,0.24,0.50,0.00,0.53,0.25,0
686,0.25,0.36,0.58,0.30,0.50,0.00,0.58,0.31,0
681,0.69,0.62,0.49,0.00,1.00,0.00,0.47,0.22,0
688,0.83,0.57,0.42,0.57,0.50,0.00,0.50,0.32,0
13,0.43,0.38,0.38,0.12,0.50,0.00,0.50,0.22,0
88,0.78,0.65,0.40,0.16,0.50,0.00,0.63,0.22,0
85,0.52,0.64,0.34,0.16,0.50,0.00,0.57,0.22,0
696,0.75,0.66,0.64,0.39,0.50,0.00,0.46,0.32,0
757,0.41,0.49,0.58,0.22,0.50,0.00,0.52,0.22,0
698,0.58,0.51,0.56,0.16,0.50,0.00,0.34,0.22,0
722,0.48,0.49,0.45,0.23,0.50,0.00,0.51,0.22,0
699,0.39,0.42,0.49,0.10,0.50,0.00,0.49,0.65,0
1400,0.31,0.42,0.48,0.17,0.50,0.00,0.49,0.53,0
1442,0.39,0.28,0.54,0.14,0.50,0.00,0.59,0.22,0
1413,0.76,0.67,0.37,0.22,0.50,0.00,0.54,0.22,0
1375,0.49,0.27,0.57,0.18,0.50,0.83,0.54,0.22,0
706,0.28,0.48,0.56,0.16,0.50,0.00,0.48,0.26,1
707,0.69,0.39,0.52,0.12,0.50,0.00,0.38,0.35,1
708,0.64,0.52,0.50,0.26,0.50,0.00,0.51,0.31,0
709,0.56,0.48,0.50,0.30,0.50,0.00,0.51,0.22,1
817,0.50,0.50,0.54,0.16,0.50,0.00,0.49,0.22,0
1279,0.47,0.43,0.59,0.27,0.50,0.00,0.55,0.22,0
710,0.68,0.59,0.44,0.49,0.50,0.00,0.40,0.26,0
711,0.50,0.51,0.57,0.27,0.50,0.00,0.48,0.22,0
487,0.45,0.46,0.61,0.20,0.50,0.00,0.62,0.22,1
76,0.53,0.51,0.36,0.13,0.50,0.00,0.52,0.22,0
692,0.60,0.54,0.54,0.53,0.50,0.00,0.52,0.27,0
693,0.49,0.52,0.53,0.70,0.50,0.00,0.51,0.22,0
254,0.49,0.45,0.53,0.16,0.50,0.00,0.49,0.31,1
713,0.51,0.46,0.57,0.25,0.50,0.00,0.53,0.22,1
255,0.49,0.45,0.46,0.18,0.50,0.00,0.49,0.31,1
256,0.52,0.46,0.51,0.18,0.50,0.00,0.50,0.22,1
195,0.55,0.59,0.52,0.10,0.50,0.00,0.53,0.22,1
196,0.39,0.58,0.50,0.10,0.50,0.00,0.51,0.25,1
714,0.70,0.84,0.49,0.28,1.00,0.00,0.58,0.22,0
715,0.33,0.38,0.45,0.19,0.50,0.00,0.54,0.37,0
716,0.61,0.46,0.44,0.47,0.50,0.00,0.50,0.37,0
718,0.41,0.48,0.38,0.13,0.50,0.00,0.51,0.35,0
719,0.37,0.42,0.60,0.13,0.50,0.00,0.51,0.22,0
694,0.45,0.58,0.59,0.44,0.50,0.00,0.56,0.22,0
723,0.74,0.89,0.32,0.24,0.50,0.00,0.54,0.32,0
720,0.28,0.46,0.26,0.18,0.50,0.00,0.39,0.22,0
724,0.51,0.46,0.49,0.21,0.50,0.00,0.55,0.22,0
133,0.80,0.82,0.57,0.26,0.50,0.00,0.57,0.27,0
304,0.46,0.49,0.45,0.28,0.50,0.00,0.55,0.22,0
725,0.40,0.36,0.55,0.15,0.50,0.00,0.53,0.22,0
726,0.67,0.46,0.58,0.30,0.50,0.00,0.57,0.27,0
805,0.50,0.32,0.49,0.49,0.50,0.00,0.48,0.32,0
806,0.45,0.53,0.47,0.43,0.50,0.00,0.50,0.27,0
807,0.75,0.60,0.43,0.35,0.50,0.00,0.45,0.27,0
808,0.56,0.68,0.52,0.39,0.50,0.00,0.36,0.22,0
1024,0.48,0.45,0.59,0.35,0.50,0.00,0.55,0.30,0
809,0.26,0.28,0.60,0.20,0.50,0.00,0.54,0.31,0
811,0.59,0.45,0.58,0.21,0.50,0.00,0.49,0.22,0
804,0.48,0.52,0.49,0.35,0.50,0.50,0.51,0.22,0
812,0.59,0.58,0.47,0.61,0.50,0.00,0.44,0.30,0
810,0.50,0.57,0.62,0.25,0.50,0.00,0.51,0.22,0
500,0.57,0.49,0.50,0.20,0.50,0.00,0.51,0.28,1
501,0.62,0.43,0.49,0.29,0.50,0.00,0.50,0.27,1
1,0.45,0.41,0.49,0.14,1.00,0.00,0.53,0.30,1
799,0.47,0.49,0.60,0.15,0.50,0.00,0.38,0.22,1
727,0.41,0.48,0.54,0.24,0.50,0.00,0.37,0.51,0
357,0.46,0.46,0.53,0.23,0.50,0.00,0.51,0.22,1
728,0.48,0.42,0.48,0.19,0.50,0.00,0.58,0.22,1
729,0.43,0.45,0.53,0.19,0.50,0.00,0.56,0.22,1
730,0.28,0.36,0.55,0.15,0.50,0.00,0.57,0.22,1
734,0.48,0.46,0.58,0.26,0.50,0.00,0.44,0.22,0
762,0.74,0.72,0.50,0.28,0.50,0.00,0.50,0.27,0
763,0.74,0.72,0.50,0.28,0.50,0.00,0.49,0.27,0
754,0.38,0.62,0.52,0.14,0.50,0.00,0.53,0.22,1
760,0.77,0.72,0.48,0.26,0.50,0.00,0.51,0.22,0
736,0.44,0.42,0.57,0.22,0.50,0.00,0.50,0.25,0
761,0.74,0.74,0.51,0.27,0.50,0.00,0.50,0.22,0
764,0.39,0.81,0.35,0.28,0.50,0.00,0.51,0.45,0
731,0.53,0.54,0.43,0.18,0.50,0.00,0.53,0.31,0
